"RoleId","RoleName","RoleCode","Description","ActiveFlag","AbstractRole","DataRole","JobRole","DutyRole","DelegationAllowed","ExternalRole","ObjectVersionNumber"
300000002568720,"Supplier Customer Service Representative","ORA_POS_SUPPLIER_CUSTOMER_SERVICE_REPRESENTATIVE_JOB","Manages inbound purchase orders and communicates shipment activities for the supplier company . Primary tasks include tracking, acknowledging or requesting changes to new orders. Communicates order schedules that are ready to be shipped by submitting advance shipment notices, and monitors the receipt activities performed by the buying organization.",true,"N","N","Y",,"N",,229
300000002568711,"Supplier Demand Planner","ORA_POS_SUPPLIER_DEMAND_PLANNER_JOB","Manages supplier scheduling, supplier managed inventory and consigned inventory for the supplier company.",true,"N","N","Y",,"N",,229
300000212398562,"Supplier Intelligence","ORA_POZ_SUPPLIER_INTELLIGENCE_DISCRETIONARY","This is a discretionary role provisioned to end-users on an as required basis for the purpose of performing supplier intelligence duties. Supplier intelligence is the process that incorporates data from trusted data sources into supplier profiles and improves supplier risk management. The real-time risk signals, alerts, and risk indicator scores provide enhanced risk assessment during onboarding and ongoing supplier management.",true,,,,,"N",,1
300000002568941,"Supplier Inventory Manager","ORA_INV_SUPPLIER_INVENTORY_MANAGER_JOB","Individual in a supplier organization responsible for managing inventory process control from beginning to end. Monitors available supplies, materials and products in order to ensure that customers, employees and production have access to the materials they need.",true,"N","N","Y",,"N",,229
300000002568881,"Supplier Manager","ORA_POZ_SUPPLIER_MANAGER_ABSTRACT","Manages supplier information and authorizes promotion of prospective suppliers to spend authorized.",true,"Y","N","N",,"N",,229
300000002568935,"Supplier Product Administrator","ORA_EGS_SUPPLIER_PRODUCT_ADMINISTRATOR_JOB","Individual in supplier organization responsible for accessing retailer external portal, and uploading and maintaining supplier product and catalog data with the retailer. This catalog data is for both sell-side as well as buy-side transactions.",true,"N","N","Y",,"N",,229
300000002568874,"Supplier Product Design Engineer","ORA_ACA_SUPPLIER_PRODUCT_DESIGN_ENGINEER_JOB","Individual within a supplier's organization responsible for creating the definition of mechanical and electronic products including their shape, physical characteristics, electronic characteristics, and manufacturing parameters such as tolerance.",true,"N","N","Y",,"N",,229
300000002568902,"Supplier Qualification","ORA_POQ_SUPPLIER_QUALIFICATION_DISCRETIONARY","This is a discretionary role provisioned to end-users on an as required basis for the purpose of performing supplier qualification duties. Supplier qualification is the process of qualifying suppliers according to a set of predefined criteria to meaningfully support the procurement function within an organization. Supplier qualification includes defining the requirements that a supplier should meet, qualifying the supplier by performing the required verification and audits, and assessing and maintaining supplier qualifications.",true,,,,,"N",,1
300000002568715,"Supplier Quality Engineer","ORA_ENQ_SUPPLIER_QUALITY_ENGINEER_JOB","External quality user responsible for creating, searching, and viewing problem reports or corrective actions that they have been designated to drive to resolution. This user is also responsible for reviewing and acknowledging, providing additional information requested, adding attachments, and approving problem reports or corrective actions that have been initiated against their company. The user will also initiate problem reports or corrective actions for items within their area of responsibility.",true,"N","N","Y",,"N",,229
300000002568887,"Supplier Sales Representative","ORA_POS_SUPPLIER_SALES_REPRESENTATIVE_JOB","Manages agreements and deliverables for the supplier company. Primary tasks include acknowledging or requesting changes to agreements in addition to adding catalog line items with customer specific pricing and terms. Updates contract deliverables that are assigned to the supplier party and updates progress on contract deliverables for which the supplier is responsible.",true,"N","N","Y",,"N",,229
300000002568962,"Supplier Self Service Administrator","ORA_POS_SUPPLIER_SELF_SERVICE_ADMINISTRATOR_ABSTRACT","Manages the profile information for the supplier company. Primary tasks include updating supplier profile information and requesting user accounts to grant employees access to the supplier application.",true,"Y","N","N",,"N",,229
300000002568801,"Supplier Self Service Clerk","ORA_POS_SUPPLIER_SELF_SERVICE_CLERK_ABSTRACT","Manages the profile information for the supplier company. Primary tasks include updating supplier profile information and requesting user accounts to grant employees access to the supplier application.",true,"Y","N","N",,"N",,229
300000002568678,"Supply Chain Application Administrator","ORA_RCS_SUPPLY_CHAIN_APPLICATION_ADMINISTRATOR_JOB","Individual responsible for supply chain application administration. Collaborates with supply chain application users to maintain consistent application setup, rules, and access.",true,"N","N","Y",,"N",,229
300000002568942,"Supply Chain Collaboration Planner","ORA_VCS_SUPPLY_CHAIN_COLLABORATION_PLANNER_JOB","Reviews order forecasts published to the trading partner and negotiates with the trading partner to ensure that forecast commits align with the expectations of the company's buyers and supply chain planners.",true,"N","N","Y",,"N",,229
300000002568730,"Supply Chain Controller","ORA_FOS_SUPPLY_CHAIN_CONTROLLER_JOB","Individual responsible for providing operational controller leadership and guidance to both Finance and Supply Chain Operations leaders in complex, global supply chain organizations. Responsibilities include implementation of effective global supply chain procedures and controls to ensure compliance with the legal inter-company policies the company has put in place, while ensuring goods are flowing to the customer in the most efficient manner possible.",true,"N","N","Y",,"N",,229
300000002568653,"Supply Chain Integration Specialist","ORA_RCS_SUPPLY_CHAIN_INTEGRATION_SPECIALIST_JOB","Individual responsible for planning, coordinating, and supervising all activities related to the integration of supply chain management information systems.",true,"N","N","Y",,"N",,229
300000002568776,"Supply Chain Operations Manager","ORA_DOS_SUPPLY_CHAIN_OPERATIONS_MANAGER_JOB","Individual responsible for coordinating and monitoring the activities associated with executing and managing supply orders.",true,"N","N","Y",,"N",,229
300000002568934,"Supply Chain Planner","ORA_MSC_SUPPLY_CHAIN_PLANNER_JOB","Manage Supply Plan",true,"N","N","Y",,"N",,229
300000002568819,"Supply Chain Planning Application Administrator","ORA_MSC_SUPPLY_CHAIN_PLANNING_APPLICATION_ADMINISTRATOR_JOB","Individual responsible for supply chain planning application administration. Collaborates with supply chain planning application users to maintain consistent application setup, rules, and access.",true,"N","N","Y",,"N",,229
300000002568924,"System Integration Access for CX Sales","ORA_ZCA_SYSTEM_INTEGRATION_ACCESS_FOR_CX_SALES_JOB","This role allows appropriate access between CX Sales and other target systems such as Oracle Fusion Applications cloud services, Oracle next generation systems, or third-party applications. The systems should be able to access CX Sales objects data so that the data can be accessible by end users. End users or automated jobs should not be allowed to use this role for accessing CX Sales objects and data.",false,"N","N","Y",,"N",,100
300000002568863,"Tax Accountant","ORA_ZX_TAX_ACCOUNTANT_JOB","Prepares and files tax returns and reports for an enterprise, including country, federal, state, and local corporate, payroll, and transaction taxes.",true,"N","N","Y",,"N",,229
300000002568928,"Tax Administrator","ORA_ZX_TAX_ADMINISTRATOR_JOB","Sets up technical areas and the integration with tax service providers.",true,"N","N","Y",,"N",,229
300000002568939,"Tax Manager","ORA_ZX_TAX_MANAGER_JOB","Defines the tax policies and most efficient tax configuration. Sets up relatively stable entities that seldom require updates, such as tax regimes and taxes.",true,"N","N","Y",,"N",,229
300000002568781,"Tax Specialist","ORA_ZX_TAX_SPECIALIST_JOB","Maintains tax configuration, especially the variable entities that require periodic updates, such as tax rates and tax jurisdictions.",true,"N","N","Y",,"N",,229
300000002568797,"Team Collaborator","ORA_PJF_TEAM_COLLABORATOR_ABSTRACT","Identifies the person in a project organization as a member who can perform, track, and report progress on project and non-project work.",true,"Y","N","N",,"Y",,230
300000002568717,"Time and Labor Administrator","ORA_HXT_TIME_AND_LABOR_ADMINISTRATOR_JOB","Manages time and labor system and data, resolves system errors during import of time, validation, approval and transfer processes. Maintains rules, groups, layout sets, and other maintenance tasks.",true,"N","N","Y",,"N",,229
300000246225456,"Time and Labor Administrator View All Data Role","TIME_AND_LABOR_ADMINISTRATOR_VIEW_ALL_DATA_ROLE_DATA","Time and Labor Administrator View All Data Role is data role which inherits the delivered Time and Labor Administrator Job role",true,"N","Y","N",,"N",,78
300000002568787,"Time and Labor Manager","ORA_HXT_TIME_AND_LABOR_MANAGER_JOB","Manages setup, maintenance, and support of Time and Labor. Supervises other roles that support the Time and Labor infrastructure.",true,"N","N","Y",,"N",,229
300000246225490,"Time and Labor Manager View All Data Role","TIME_AND_LABOR_MANAGER_VIEW_ALL_DATA_ROLE_DATA","Time and Labor Manager View All Data Role inherits the delivered Time and Labor Manager job role.",true,"N","Y","N",,"N",,78
300000002568683,"Trading Partner B2B Administrator","ORA_CMK_TRADING_PARTNER_B2B_ADMINISTRATOR_ABSTRACT","Trading partner (Supplier or Customer) responsible for accessing self service tools and who is given delegated user administration responsibilities.",true,"Y","N","N",,"N",,229
300000002568885,"Travel Manager","ORA_TRAVEL_MANAGER_JOB","Oversees the operations of corporate travel programs. Manages integration with other travel partners to improve employee travel experience from planning to reimbursement.",true,"N","N","Y",,"N",,229
300000255289479,"UN Accounts Receivables Receipt Specialist","UN_AR_RECEIPT_SPECIALIST","UN Accounts Receivables Receipt Specialist",true,"N","N","Y","N","N",,6
300000242526882,"UN All Requisitions View","UN_POR_VIEW_REQUISITION_ALL","UN All Requisitions View ",true,"N","N","Y","N","N",,89
300000231137870,"UN Asset Inquiry","UN_ASSET_INQUIRY","Asset Inquiry",true,"N","N","Y","N","N",,118
300000127699692,"UN Audit Reports","UN_Audit_Reports","UN_Audit_Reports
",true,"Y","N","N","N","N",,229
300000254193421,"UN BIACM Administrator","UN_BIACM_ADMIN","UN BIACM Administrator for BICC Extracts",true,"Y","N","N","N","N",,19
300000232351630,"UN Benefits Admin Data Role - GSSU","UN_BENEFITS_ADMIN_DATA_ROLE_-_GSSU_DATA","UN Benefits Admin Data Role - GSSU",true,"N","Y","N",,"N",,108
300000232356273,"UN Benefits Admin Job Role","UN_BENEFITS_ADMIN_JOB_ROLE","Manages administration of benefits business objects and batch processes.",true,"N","N","Y","N","N",,108
300000239486808,"UN Catalog Administrator Job Role","UN_CATALOG_ADMINISTRATOR_JOB_ROLE",,true,"N","N","Y","N","N",,97
300000239486828,"UN Catalog Administrator View All Data Role","UN_CATALOG_ADMINISTRATOR_VIEW_ALL_DATA_ROLE_DATA","UN Catalog Administrator View All Data Role Data",true,"N","Y","N",,"N",,96
300000127698595,"UN Category Manager","UN_CATEGORY_MANAGER","UN_CATEGORY_MANAGER",true,"N","N","Y","N","N",,229
300000127699666,"UN Category Manager Special","UN_CATEGORY_MANAGER_SPECIAL","UN_CATEGORY_MANAGER_SPECIAL",true,"N","N","Y","N","N",,229
300000002439978,"UN Collaborator Job Role","UN_IRC_COLLABORATOR_JOB_ROLE_V1","Individual who supports the recruitment process by pursuing and evaluating potential candidates when added as a collaborator.",true,"N","N","Y","N","N",,230
300000232342281,"UN Compensation Admin Job Role","UN_COMPENSATION_ADMIN_JOB_ROLE","Manages implementation and administration of compensation business objects and batch processes.",true,"N","N","Y","N","N",,108
300000232351502,"UN Compensation Admin View All Data Role","UN_COMPENSATION_ADMIN_VIEW_ALL_DATA_ROLE_DATA","UN Compensation Admin View All Data Role Data",true,"N","Y","N",,"N",,108
300000252235199,"UN Compensation Manager Job Role","UN_COMPENSATION_MANAGER_JOB_ROLE","Manages compensation business processes and worker compensation details.",true,"N","N","Y","N","N",,44
300000252001957,"UN Compensation Manager View All Data Role","UN_COMPENSATION_MANAGER_VIEW_ALL_DATA_ROLE_DATA","UN Compensation Manager View All Data Role",true,"N","Y","N",,"N",,43
300000232342295,"UN Compensation Specialist Job Role","UN_COMPENSATION_SPECIALIST_JOB_ROLE","Assists in the development, implementation and administration of compensation programs, policies and procedures.",true,"N","N","Y","N","N",,108
300000232351527,"UN Compensation Specialist View All Data Role","UN_COMPENSATION_SPECIALIST_VIEW_ALL_DATA_ROLE_DATA","UN Compensation Specialist View All Data Role Data",true,"N","Y","N",,"N",,108
300000232342309,"UN Course Administrator Job Role","UN_COURSE_ADMINISTRATOR_JOB_ROLE","The Course Admin should be able to Upload content, create course and  publish classes",true,"N","N","Y","N","N",,109
300000232351666,"UN Course Administrator View All Data Role","UN_COURSE_ADMINISTRATOR_VIEW_ALL_DATA_ROLE_DATA","UN Course Administrator View All Data Role Data",true,"N","Y","N",,"N",,108
300000232342323,"UN Course Manager Job Role","UN_COURSE_MANAGER_JOB_ROLE","The Course manager should be able to  update enrollment statuses for all courses and have admin access to reports",true,"N","N","Y","N","N",,108
300000232351648,"UN Course Manager View All Data Role","UN_COURSE_MANAGER_VIEW_ALL_DATA_ROLE_DATA","UN Course Manager View All Data Role",true,"N","Y","N",,"N",,108
300000254397109,"UN EG Administration","UN_EG_ADMIN","This role is used for opening up the Education grant HR access for selected admin members.",true,"N","N","Y","N","N",,9
300000251625576,"UN EG HR","UN_EG_HR","This role is used for opening up the Education grant HR access for selected HR members.",true,"N","N","Y","N","N",,49
300000251625591,"UN EG IMPU","UN_EG_IMPU","This role is used for opening up the Education grant for Payroll admin users.",true,"N","N","Y","N","N",,49
300000251625561,"UN EG Staff","UN_EG_STAFF","This role is used for opening up the Education grant for selected grade staff employees.",true,"N","N","Y","N","N",,48
300000002439950,"UN Employee","UN_EMPLOYEE_ABSTRACT","Identifies the person as an employee and can do all the employee self service related activities",true,"Y","N","N","N","N",,230
300000251167147,"UN Enrolment Manager","UN_ENROLMENT_MANAGER_CUSTOM","Access to specific Courses ILTs, they have been added to as Programme Managers. Should be able to update and enrol the staff members into the courses. Approve or Reject the enrolments or registrations of staff members. Should be able to view the registration details filled for the courses.",true,"N","N","Y","N","N",,68
300000231138034,"UN Expense Account Update","UN_EXPENSE_ACCOUNT_UPDATE","To  allow user to display account field to override full account code combination while entering expense item in expense report.",true,"N","N","Y","N","N",,109
300000254427716,"UN Fixed Asset Inquiry","UN_FIXED_ASSET_INQUIRY","Asset Inquiry Role",true,"N","N","Y","N","N",,9
300000254302503,"UN Global Receiving Agent","UN_GLOBAL_RCV_RECEIVING_AGENT_JOB_CUSTOM","Performs receiving activities such as receiving expected shipment lines, inspecting received lines, correcting received lines, and managing returns.",true,"N","N","Y","N","N",,19
300000002439964,"UN HCM Integration Jobs","UN_HCM_INTEGRATION_JOBS","Role to provide access to integration related reports",true,"N","N","Y","N","N",,230
300000002590054,"UN HCM Report1","UN_HCM_REPORT_ROLE_V1","This role is for viewing the reports in the HCM folder",true,"Y","N","N","N","N",,232
300000185575314,"UN HR Service Desk Support Data Role","UN_HR_SERVICE_DESK_SUPPORT_DATA_DATA","UN HR Service Desk Support Data Role Data2",true,"N","Y","N","N","N",,168
300000185575328,"UN HR Service Desk Support Job Role","UN_HR_SERVICE_DESK_SUPPORT_JOB_ROLE2","Performs duties of a human resources specialist.",true,"N","N","Y","N","N",,169
300000130102972,"UN HR Specialist – Profile Data Role by Organization","UN_HR_SPECIALIST_–_PROFILE_DATA_ROLE_BY_ORGANIZATION_DATA","UN HR Specialist Profile Data Role by Organization is used to see the employee in the Directory and do best fit analysis based on the Organization",true,"N","Y","N",,"N",,230
300000130059124,"UN HR Specialist – Profile Job Role","UN_HR_SPECIALIST_PROFILE_JOB_ROLE_V1","The HR Specialist - Profile can see all employees in directory and also do all the profile configuration related tasks",true,"N","N","Y","N","N",,234
300000251872644,"UN Human Capital Management Integration Specialist","UN_HRC_HUMAN_CAPITAL_MANAGEMENT_INTEGRATION_SPECIALIST_JOB","Individual responsible for planning, coordinating, and supervising all activities related to the integration of human capital management information systems.",true,"N","N","Y","N","N",,47
300000241843095,"UN Human Resource Admin Data Role-GSSU","UN_HUMAN_RESOURCE_ADMIN_DATA_ROLE-GSSU_DATA","UN Human Resource Admin Data Role - GSSU Data role allows access to view all the employee without any restrictions and also to perform actions
",true,"N","Y","N",,"N",,89
300000241843028,"UN Human Resource Admin Job Role","UN_HUMAN_RESOURCE_ADMIN_JOB_ROLE_CUSTOM1","Performs duties of a human resources specialist.",true,"N","N","Y","N","N",,90
300000232351470,"UN Human Resource Manager Data Role - GSSU","UN_HUMAN_RESOURCE_MANAGER_DATA_ROLE_-_GSSU_DATA","UN Human Resource Manager Data Role - GSSU role allows access to view all the employee without any restrictions but not perform any action",true,"N","Y","N",,"N",,108
300000232342351,"UN Human Resource Manager Job Role","UN_HUMAN_RESOURCE_MANAGER_JOB_ROLE","Performs duties of a human resources manager which will have only view access on all the employees.",true,"N","N","Y","N","N",,109
300000002427089,"UN Identity REST API Role","UN_IDENTITY_REST_API","UN Identity REST API Role",true,"N","N","Y","N","N",,230
300000127703431,"UN Integration Jobs","UN_INTEGRATION_JOBS","UN Integration Jobs",true,"Y","N","N","N","N",,229
300000251606820,"UN LMS Superuser Job Role","UN_LMS_SUPERUSER_JOB_ROLE",,true,"N","N","Y","N","N",,49
300000251560568,"UN LMS Superuser View All Data Role","UN_LMS_SUPERUSER_VIEW_ALL_DATA_ROLE_DATA","UN LMS Superuser View All Data Role Data",true,"N","Y","N",,"N",,49
300000251574295,"UN Learning BI Author Role","UN_LEARNING_BI_AUTHOR_ROLE","Create and Update the reports or dashboard for Learning.",true,"Y","N","N","N","N",,49
300000130054359,"UN Line Manager","UN_LINE_MANAGER_ABSTRACT","Identifies the person as a line manager. The line manager is responsible for all the MSS related activities",true,"Y","N","N","N","N",,234
300000245459446,"UN Matrix Manager","UN_MATRIX_MANAGER_ABSTRACT_CUSTOM","Identifies the person as a matrix manager for UNDP agency.",true,"Y","N","N","N","N",,86
300000251519684,"UN Partner Supplier Administrator","POZ_SUPPLIER_ADMINISTRATOR_ABSTRACT_PARTNER","Manages supplier profile and user provisioning by Partners",true,"Y","N","N","N","N",,56
300000232351591,"UN Payroll Admin Data Role - GSSU","UN_PAYROLL_ADMIN_DATA_ROLE_-_GSSU_DATA","UN Payroll Admin Data Role - GSSU Data",true,"N","Y","N",,"N",,108
300000232371553,"UN Payroll Admin Job Role","UN_PAYROLL_ADMIN_JOB_ROLE","Assists with running a companys payroll and responds to employees questions concerning payroll. They run various payroll processes, print out statement of earnings, reconcile charges, reconcile time sheets, verify payroll items, and verify payroll results.",true,"N","N","Y","N","N",,108
300000232351559,"UN Payroll Manager Data Role - GSSU","UN_PAYROLL_MANAGER_DATA_ROLE_-_GSSU_DATA","UN Payroll Manager Data Role - GSSU Data",true,"N","Y","N",,"N",,108
300000232373828,"UN Payroll Manager Job Role","UN_PAYROLL_MANAGER_JOB_ROLE","Manages all aspects of payroll business processes through setup, data entry, running payroll processes and reports, and verifying and correcting calculated results.",true,"N","N","Y","N","N",,108
300000245467548,"UN Performance Admin Job Role","UN_PERFORMANCE_ADMIN_JOB_ROLE_CUSTOM",,true,"N","N","Y","N","N",,79
300000245470497,"UN Performance Admin View All Data Role","UN_PERFORMANCE_ADMIN_VIEW_ALL_DATA_ROLE_DATA","UN Performance Admin View All Data Role Data",true,"N","Y","N",,"N",,79
300000002427133,"UN Procurement Agent REST API Role","UN_PROC_AGENT_REST_API","UN Procurement Agent REST API Role",true,"N","N","Y","N","N",,229
300000252770298,"UN Procurement Requester Custom","UN_POR_PROCUREMENT_REQUESTER_ABSTR_CUSTOM","Copied from std abstract Procurement Requester.
Updates compared to standard.

- Replaced standard  Requisition Self Service User Duty with UN Requisition Self Service User Custom.
- Included privileges to change Requester
- Included privilege to create or allocate an emergency PO Number
- Removed privileges to change and cancel PO as Requester",true,"Y","N","N","N","N",,30
300000252438746,"UN Procurement Requester Old Custom","UN_POR_PROCUREMENT_REQUESTER_ABSTRACT_CUSTOM","Copied from std abstract Procurement Requester.
Updates compared to standard.

- Replaced standard  Requisition Self Service User Duty with UN Requisition Self Service User Custom.
- Included Procurement Preparer Abstract Role as inherited",true,"Y","N","N","N","N",,45
300000252833728,"UN Purchasing Document Approver Custom","UN_PO_DOC_APPROVER_ABSTRACT_CUSTOM","Role for internal users who should approve Purchasing Documents, i.e. POs or PO Agreements. Gives data access to all POs, which is needed to be able to drill down from the Approval Notification to review the Purchasing Document  - PO, Contract or LTA.",true,"Y","N","N","N","N",,41
300000002439992,"UN Recruiter Job Role","UN_IRC_RECRUITER_JOB_ROLE_V1","Individual who supports the recruitment process by pursuing and evaluating potential candidates. Also manages recruiting sites and job postings.",true,"N","N","Y","N","N",,230
300000002583319,"UN Recruiting Administrator Data Role","UN_RECRUITING_ADMINISTRATOR_DATA_ROLE_DATA","It is a data role and Supports integration with Oracle Taleo Recruiting Cloud Service and configuration of Oracle Recruiting Cloud. In Oracle Taleo Recruiting Cloud Service, a Recruiting Administrator has the permissions to configure almost",true,"N","Y","N",,"N",,229
300000130054373,"UN Recruiting Administrator Job Role","UN_PER_RECRUITING_ADMINISTRATOR_JOB_V1","Supports integration with Oracle Taleo Recruiting Cloud Service and configuration of Oracle Recruiting Cloud. In Oracle Taleo Recruiting Cloud Service, a Recruiting Administrator has the permissions to configure almost all recommended features  in the Recruiting and Configuration centers. In Oracle Recruiting Cloud, a Recruiting Administrator can perform recruiting specific configuration, including candidate experience.",true,"N","N","Y","N","N",,229
300000127700909,"UN Recruiting Manager Data Role All Organizations","UN_RECRUITING_MANAGER_DATA_ROLE_ALL_ORGANIZATIONS_DATA","UN Recruiting Manager Data Role All Organizations can view all the requisitions across all agency and also create requisition across all agency",true,"N","Y","N",,"N",,233
300000130054387,"UN Recruiting Manager Job Role","UN_RECRUITING_MANAGER_JOB_ROLE_V1","Individual who supports the recruitment process by pursuing and evaluating potential candidates. Also manages recruiting sites and job postings.",true,"N","N","Y","N","N",,230
300000139131693,"UN Schedule Processes Job Role","UN_SCHEDULE_PROCESSES_JOB_ROLE_V1","This role will be used to schedule all the HCM delivered scheduled job processes",true,"N","N","Y","N","N",,231
300000143676497,"UN Sourcing Common Buyer","UN_SOURCING_COMMON_BUYER","UN Sourcing Common Buyer",true,"N","N","Y","N","N",,222
300000127703359,"UN Sourcing Project Collaborator","UN_SOURCING_PROJECT_COLLABORATOR","UN Sourcing Project Collaborator",true,"Y","N","N","N","N",,229
300000127703407,"UN Sourcing Report1","UN_SOURCING_REPORT1","UN Sourcing Report1",true,"Y","N","N","N","N",,230
300000251166783,"UN Succession Planning Admin View All Data Super User Role","UN_SUCCESSION_PLANNING_ADMIN_VIEW_ALL_DATA_SUPER_USER_ROLE","Can view all the Succession Planning details",true,"N","N","Y","N","N",,71
300000251772960,"UN Succession Planning Admin by Organization","UN_SUCCESSION_PLANNING_ADMIN_BY_ORGANIZATION","Can view the Succession Planning details based on the login person organization.",true,"N","N","Y","N","N",,49
300000127700413,"UN Supplier Bidder","UN_SUPPLIER_BIDDER","UN_SUPPLIER_BIDDER",true,"Y","N","N","N","N",,229
300000127703383,"UN Supplier Report1","UN_SUPPLIER_REPORT1","UN Supplier Report1",true,"Y","N","N","N","N",,229
300000252247288,"UN Talent Development Manager Job Role","UN_TALENT_DEVELOPMENT_MANAGER_JOB_ROLE","UN Talent Development Manager role should have Admin access to reports for their Area Of Responsibility and also be Able to add the content to Catalog
",true,"N","N","Y","N","N",,42
300000252002084,"UN Talent Development Manager View All Data Role","UN_TALENT_DEVELOPMENT_MANAGER_VIEW_ALL_DATA_ROLE_DATA","UN Talent Development Manager View All Data Role Data",true,"N","Y","N",,"N",,41
300000251166668,"UN Talent Pool Admin View All Data Super User Role","UN_TALENT_POOL_ADMIN_VIEW_ALL_DATA_SUPER_USER_ROLE","This role will help to view , manage and administer Talent Pools across all organization without any restriction",true,"N","N","Y","N","N",,75
300000251635559,"UN Talent Pool Admin by Organization","UN_TALENT_POOL_ADMIN_BY_ORGANIZATION",,true,"N","N","Y","N","N",,50
300000251166598,"UN Talent Review Admin View All Data Super User Role","UN_TALENT_REVIEW_ADMIN_VIEW_ALL_DATA_SUPER_USER_ROLE","UN Talent review admin can view all the Talent review meetings without any restrictions.",true,"N","N","Y","N","N",,74
300000251524227,"UN Talent Review Admin by Organization","UN_TALENT_REVIEW_ADMIN_BY_ORGANIZATION","This role gives access to add, view and edit the Talent review meeting under their organization.",true,"N","N","Y","N","N",,58
300000254193450,"UN UCM Administrator","UN_UCM_ADMIN","UN UCM Admin Role for Incorta extracts",true,"Y","N","N","N","N",,19
300000141166667,"UN UCM Attachments Read Role","UN_UCM_ATTACHMENTS_READ_ROLE","This role is used for Support team to access the UCM files that have errored out from ATLAS to HCM",true,"N","N","Y","N","N",,226
300000127702197,"UN View Suppliers","UN_POZ_SUPPLIER_ADMINISTRATOR_VIEW","UN Suppliers View",true,"Y","N","N","N","N",,229
300000130058148,"UNCDF Collaborator Data Role","UNCDF_COLLABORATOR_DATA_ROLE_DATA","UNCDF  Data",true,"N","Y","N",,"N",,230
300000241307901,"UNCDF Employee","UNCDF_EMPLOYEE_ABSTRACT_ROLE_CUSTOM","Identifies the person as an employee for UNCDF agency.",true,"Y","N","N","N","N",,91
300000002439894,"UNCDF Hiring Manager","UNCDF_HIRING_MANAGER_ABSTRACT_V1","Individual who can hire candidates to complete their team for UNCDF agency.",true,"Y","N","N","N","N",,231
300000130058180,"UNCDF Recruiter Data Role","UNCDF_RECRUITER_DATA_ROLE_DATA","UNCDF Recruiter Data Role",true,"N","Y","N",,"N",,231
300000130058308,"UNCDF Recruiting Manager Data Role by Organization","UNCDF_RECRUITING_MANAGER_DATA_ROLE_BY_ORGANIZATION_DATA","UNCDF Recruiting Manager Data Role by Organization",true,"N","Y","N",,"N",,230
300000232282966,"UNDP AFG Budget Analyst","UNDP_AFG_XCC_BUDGET_ANALYST_JOB_CUSTOM","Budget Entry role for UNDP AFG BU_copy of Budget Analyst Custom",true,"N","N","Y","N","N",,108
300000232289148,"UNDP AFG Budget Analyst Inquiry","UNDP_AFG_XCC_BUDGET_ANALYST_INQUIRY_JOB_CUSTOM","Budget Inquiry role for UNDP AFG BU_Copy of Budget Analyst Custom",true,"N","N","Y","N","N",,110
300000229963594,"UNDP AFG General Accountant","UNDP_AFG_GENERAL_ACCOUNTANT_JOB_CUSTOM","GL Journal Entry User role for UNDP AFG BU",true,"N","N","Y","N","Y",,113
300000231145746,"UNDP AFG General Accountant Inquiry","UNDP_AFG_GL_GENERAL_ACCOUNTANT_INQUIRY_CUSTOM","General Ledger Inquiry role for UNDP AFG BU- Copy of GL_FINANCIAL_ANALYST_JOB.",true,"N","N","Y","N","Y",,111
300000229559171,"UNDP Accounts Receivable Manager","UNDP_AR_ACCOUNTS_RECEIVABLE_MANAGER_JOB","Manages all accounts receivable activities, including defining policy and controls, establishing processes and procedures, resolving issues, monitoring and analyzing accounts receivable balances, and creating reports and business intelligence.",true,"N","N","Y","N","N",,115
300000232287331,"UNDP BRA Budget Analyst Custom","UNDP_BRA_XCC_BUDGET_ANALYST_JOB_CUSTOM","Budget Entry role for UNDP BRA BU_copy of Budget Analyst Custom",true,"N","N","Y","N","N",,108
300000232290580,"UNDP BRA Budget Analyst Inquiry Custom","UNDP_BRA_XCC_BUDGET_ANALYST_INQUIRY_JOB_CUSTOM","Budget Inquiry role for UNDP BRA BU_Copy of Budget Analyst Custom",true,"N","N","Y","N","N",,108
300000230010853,"UNDP BRA General Accountant","UNDP_BRA_GENERAL_ACCOUNTANT_JOB_CUSTOM_CUSTOM","GL Journal Entry User role for UNDP BRA BU",true,"N","N","Y","N","N",,111
300000231791616,"UNDP BRA General Accountant Inquiry Custom","UNDP_BRA_GL_GENERAL_ACCOUNTANT_INQUIRY_CUSTOM_CUSTOM","General Ledger Inquiry role for UNDP BRA BU- Copy of GL_FINANCIAL_ANALYST_JOB.",true,"N","N","Y","N","N",,108
300000232078964,"UNDP Budgetary Control Administrator","UNDP_XCC_BUDGET_PERIOD_MANAGEMENT_JOB_CUSTOM","UNDP role for Budget period administration",true,"N","N","Y","N","N",,109
300000130058116,"UNDP Collaborator Data Role","UNDP_COLLABORATOR_DATA_ROLE_DATA","Individual who supports the recruitment process by pursuing and evaluating potential candidates when added as a collaborator and can view data related to United Nations Development Program Organization",true,"N","Y","N",,"N",,231
